Id,Job Title,Company Name,Experience,Salary,Date Posted,Location,Skills,URL
293,Product Analyst,Master Trust Ltd,2 - 5 yrs,Not Mentioned,few days ago,"Delhi,  Delhi/NCR","communication skills   ,   excel proficiency   ,   powerpoint skills   ,   product analysis   ,   client portfolio management   ,  arbitrage  ,  mutual funds",https://www.timesjobs.com/job-detail/product-analyst-master-trust-ltd-delhi-delhi-ncr-2-to-5-yrs-jobid-nnLLbiPJ5bhzpSvf__PLUS__uAgZw==&source=srp
294,Product Analyst,Edifecs,6 - 9 yrs,Not Mentioned,2 days ago,Mohali,"release planning   ,   business requirements   ,   agile methodologies   ,   data formats   ,   us healthcare domain   ,  x12  ,  edi",https://www.timesjobs.com/job-detail/product-analyst-edifecs-mohali-6-to-9-yrs-jobid-F6pHlAlW5gFzpSvf__PLUS__uAgZw==&source=srp
295,Senior Product Analyst,Edifecs,3 - 12 yrs,Not Mentioned,few days ago,Mohali,"business analysis   ,   product management   ,   market research   ,   agile methodology   ,   customer interaction    ,  business requirements  ,  technology leadership  ,  product roadmap  ,  user stories  ,  product analyst  ,  edi",https://www.timesjobs.com/job-detail/senior-product-analyst-edifecs-mohali-3-to-12-yrs-jobid-57txelkXTQdzpSvf__PLUS__uAgZw==&source=srp
296,Upstox - Senior Product Analyst,Upstox,1 - 2 yrs,Not Mentioned,few days ago,Mumbai,"data analysis   ,   product development   ,   market trends   ,   communication   ,   problem solving   ,  sql  ,  python",https://www.timesjobs.com/job-detail/upstox-senior-product-analyst-upstox-mumbai-1-to-2-yrs-jobid-c1lez0S__PLUS__MnRzpSvf__PLUS__uAgZw==&source=srp
297,Jr. Product Analyst,sciative solutions,0 - 2 yrs,Not Mentioned,few days ago,Navi Mumbai,"product analysis  ,   documentation  ,   analytical skills  ,   wireframes  ,   communication skills   ,  business requirements  ,  user stories  ,  use cases  ,  business analysis  ,  documentation skills",https://www.timesjobs.com/job-detail/jr-product-analyst-sciative-solutions-navi-mumbai-0-to-2-yrs-jobid-f1kRcz1rxG1zpSvf__PLUS__uAgZw==&source=srp
298,Upstox - Product Analyst,Upstox,0 - 3 yrs,Not Mentioned,few days ago,Mumbai,"data analysis   ,   sql   ,   excel   ,   data visualization   ,   analytics tools   ,  python  ,  mobile  ,  web technologies",https://www.timesjobs.com/job-detail/upstox-product-analyst-upstox-mumbai-0-to-3-yrs-jobid-i6dyR2T6QBNzpSvf__PLUS__uAgZw==&source=srp
299,Product Analyst  /  Manager - J47674,"SAMPOORNA CONSULTANTS PVT LTD
     (More Jobs)",4 - 9 yrs,Rs 15.00 - 40.00 Lacs p.a.,few days ago,Not specified,product management,https://www.timesjobs.com/job-detail/product-analyst-manager-j47674-a-leading-firm-mumbai-4-to-9-yrs-jobid-yK__SLASH__kHI8tTixzpSvf__PLUS__uAgZw==&source=srp
300,Product Expansion Analyst,Pure Natural Products Ltd,0 - 3 yrs,Not Mentioned,few days ago,Faridabad,"Purchasing Relations  ,  quantitative skills  ,  Problem Solver",https://www.timesjobs.com/job-detail/product-expansion-analyst-pure-natural-products-ltd-faridabad-0-to-3-yrs-jobid-x7yAk4RhmVhzpSvf__PLUS__uAgZw==&source=srp
301,Product Operations Analyst - L3,boomerang commerce,2 - 3 yrs,Not Mentioned,few days ago,Bengaluru / Bangalore,"e commerce management   ,   retail branding   ,   market research   ,   google spreadsheet   ,   ms excel   ,  algorithms  ,  css  ,  sql  ,  html  ,  crm  ,  machine learning  ,  written communication",https://www.timesjobs.com/job-detail/product-operations-analyst-l3-boomerang-commerce-bengaluru-bangalore-2-to-3-yrs-jobid-if5oVqN8AyZzpSvf__PLUS__uAgZw==&source=srp
302,Product Operations Analyst - L2,boomerang commerce,1 - 2 yrs,Not Mentioned,few days ago,Bengaluru / Bangalore,"e commerce management   ,   supply chain   ,   market research   ,   google spreadsheet   ,   ms excel   ,  algorithms  ,  css  ,  sql  ,  html  ,  crm  ,  machine learning  ,  written communication",https://www.timesjobs.com/job-detail/product-operations-analyst-l2-boomerang-commerce-bengaluru-bangalore-1-to-2-yrs-jobid-PFxtbbfAiX9zpSvf__PLUS__uAgZw==&source=srp
303,ANALYST PRODUCT MARKETING,TE Connectivity Ltd,3 - 6 yrs,Not Mentioned,5 days ago,Bengaluru / Bangalore,"product marketing   ,   market research   ,   relationship management   ,   seo   ,   sales promotion   ,  product sales  ,  presentation  ,  technology solutions  ,  lead generation  ,  distribution  ,  innovation  ,  marketing activities  ,  promotions  ,  channel partners  ,  collaboration",https://www.timesjobs.com/job-detail/analyst-product-marketing-te-connectivity-ltd-bengaluru-bangalore-3-to-6-yrs-jobid-l4y9Ge2FLjNzpSvf__PLUS__uAgZw==&source=srp
304,Business Analyst  /  Product Manager,Mapps IT Services Pvt Ltd,7 - 10 yrs,Not Mentioned,few days ago,Kolkata,"business requirements  ,  business analysis  ,  business analyst  ,  workflow analysis  ,  business process  ,  use cases  ,  written communication  ,  functional requirements",https://www.timesjobs.com/job-detail/business-analyst-product-manager-mapps-it-services-pvt-ltd-kolkata-7-to-10-yrs-jobid-tkxqFh7wXKdzpSvf__PLUS__uAgZw==&source=srp
305,"AVP ,  Business Analyst ,  Product Management","White Horse Manpower Consultancy P Ltd
     (More Jobs)",10 - 15 yrs,Rs 15.00 - 30.00 Lacs p.a.,few days ago,Not specified,"CBAP  ,  reputational risk  ,  Product Management  ,  Business Analyst  ,  Certified Business Analysis Professional",https://www.timesjobs.com/job-detail/avp-business-analyst-product-management-white-horse-manpower-consultancy-p-ltd-bengaluru-bangalore-hyderabad-secunderabad-pune-10-to-15-yrs-jobid-uVjLyTFgvKNzpSvf__PLUS__uAgZw==&source=srp
306,Product Operations Analyst - L2 Onboarding,boomerang commerce,1 - 2 yrs,Not Mentioned,a month ago,Bengaluru / Bangalore,"e commerce analysis   ,   retail branding   ,   market research   ,   google spreadsheet   ,   ms excel   ,  algorithms  ,  css  ,  sql  ,  html  ,  crm  ,  machine learning  ,  written communication",https://www.timesjobs.com/job-detail/product-operations-analyst-l2-onboarding-boomerang-commerce-bengaluru-bangalore-1-to-2-yrs-jobid-Y__PLUS__HNZ6WvpyxzpSvf__PLUS__uAgZw==&source=srp
307,Business Analyst /  Product Owner - Payments,8K Miles Software Services Ltd,0 - 3 yrs,Not Mentioned,few days ago,"Chennai,  Pune","test scenarios  ,  testing  ,  agile  ,  jira",https://www.timesjobs.com/job-detail/business-analyst-product-owner-payments-8k-miles-software-services-ltd-chennai-pune-0-to-3-yrs-jobid-3NxPiJ3AFWVzpSvf__PLUS__uAgZw==&source=srp
308,Product Manager - J47707,"SAMPOORNA CONSULTANTS PVT LTD
     (More Jobs)",4 - 8 yrs,Rs 12.00 - 25.00 Lacs p.a.,few days ago,Not specified,"Business Analyst  ,  Product Manager",https://www.timesjobs.com/job-detail/product-manager-j47707-a-leading-firm-mumbai-4-to-8-yrs-jobid-6U__SLASH__TjIrXNlpzpSvf__PLUS__uAgZw==&source=srp
309,Business Analyst,"Electrobrain modern technologies pvt ltd
     (More Jobs)",4 - 9 yrs,Not Mentioned,1 day ago,"Bengaluru / Bangalore,  Chennai,  Delhi/NCR,  Mumbai,  Pune","Business Analyst  ,  Principal  ,  Associate Director  ,  Artificial Intelligence  ,  Data Analyst  ,  Data Entry",https://www.timesjobs.com/job-detail/business-analyst-electrobrain-modern-technologies-pvt-ltd-bengaluru-bangalore-chennai-delhi-ncr-mumbai-pune-4-to-9-yrs-jobid-2bbwdzcOEORzpSvf__PLUS__uAgZw==&source=srp
310,Business Development Manager for Fire Safety Products,"Padmini Industries Limited
     (More Jobs)",6 - 7 yrs,Rs 5.00 - 7.00 Lacs p.a.,2 days ago,Not specified,"Price Negotiation  ,  Leadership  ,  Patience  ,  Good Communication Skills  ,  Self Confidence  ,  Flexible  ,  Punctual  ,  Time Management  ,  Presentation  ,  Team Management",https://www.timesjobs.com/job-detail/business-development-manager-for-fire-safety-products-padmini-industries-limited-delhi-delhi-ncr-gurgaon-6-to-7-yrs-jobid-dNWD5pXplKxzpSvf__PLUS__uAgZw==&source=srp
311,Information Technology in Charge /  System Analyst,"Western India Automobile Association
     (More Jobs)",3 - 6 yrs,Not Mentioned,today,"Bhuj,  Gandhidham","Technical proficency  ,  System administration  ,  Troublesooting  ,  Documentation  ,  Hardware and Software maintence  ,  Server",https://www.timesjobs.com/job-detail/information-technology-in-charge-system-analyst-western-india-automobile-association-bhuj-gandhidham-3-to-6-yrs-jobid-1QVU__SLASH__xrNyrFzpSvf__PLUS__uAgZw==&source=srp
312,QC  head,"Diamond pipe supports pvt ltd
     (More Jobs)",10 - 15 yrs,Rs 8.00 - 10.00 Lacs p.a.,1 day ago,Not specified,"Quality Control  ,  quality analyst  ,  senior quality analyst",https://www.timesjobs.com/job-detail/qc-head-diamond-pipe-supports-pvt-ltd-pune-10-to-15-yrs-jobid-jxzfHeywlT5zpSvf__PLUS__uAgZw==&source=srp
313,"""Branch Manager - Financial Services""","Swen Services
     (More Jobs)",5 - 8 yrs,Rs 4.50 - 6.50 Lacs p.a.,1 day ago,Not specified,"Life insurance  ,  General Insurance  ,  Health Insurance  ,  Insurance Products  ,  Agency channel",https://www.timesjobs.com/job-detail/branch-manager-financial-services-nj-india-invest-pvt-ltd-amritsar-5-to-8-yrs-jobid-tnDNcD3qFNJzpSvf__PLUS__uAgZw==&source=srp
314,Insurance job  /  Direct vertical  /  On roll,"Swen Services
     (More Jobs)",1 - 5 yrs,Rs 1.50 - 4.25 Lacs p.a.,2 days ago,Not specified,"Life insurance  ,  health insurance  ,  Insurance Products  ,  Banking  ,  Financial Services  ,  Sales  ,  Agency Sales  ,  Direct Sales  ,  Channel Sales  ,  Agency channel",https://www.timesjobs.com/job-detail/insurance-job-direct-vertical-on-roll-edelweiss-tokio-life-insurance-co-ltd-bengaluru-bangalore-pune-1-to-5-yrs-jobid-ZqEtefdWeQJzpSvf__PLUS__uAgZw==&source=srp
315,GTU Internship In Ahmedabad,"Maxgen Technologies
     (More Jobs)",0 - 1 yrs,Not Mentioned,1 day ago,"Ahmedabad,  Bhavnagar,  Gandhinagar,  Jamnagar,  Mehsana",.,https://www.timesjobs.com/job-detail/gtu-internship-in-ahmedabad-maxgen-technologies-ahmedabad-bhavnagar-gandhinagar-jamnagar-mehsana-0-to-1-yrs-jobid-hPjHSUO__PLUS__7ilzpSvf__PLUS__uAgZw==&source=srp
316,Account Manager,aouse technologies pvt ltd,2 - 3 yrs,Not Mentioned,few days ago,Mumbai,"Account Manager  ,  Audit  ,  Tally  ,  ERP",https://www.timesjobs.com/job-detail/account-manager-aouse-technologies-pvt-ltd-mumbai-2-to-3-yrs-jobid-x3FgusAsotJzpSvf__PLUS__uAgZw==&source=srp
317,Account Manager,RPS CONSULTING PVT LTD,7 - 10 yrs,Not Mentioned,few days ago,Bengaluru / Bangalore,"manager  ,  team management  ,  sales  ,  strategic alliances  ,  account management  ,  market  ,  negotiation  ,  go-getter",https://www.timesjobs.com/job-detail/account-manager-rps-consulting-pvt-ltd-bengaluru-bangalore-7-to-10-yrs-jobid-__SLASH__05CFui5MmhzpSvf__PLUS__uAgZw==&source=srp
318,Account Manager,aer media,4 - 5 yrs,Not Mentioned,few days ago,Mumbai,"account planning  ,  accounts  ,   strong campaigns",https://www.timesjobs.com/job-detail/account-manager-aer-media-mumbai-4-to-5-yrs-jobid-SOmADa89XStzpSvf__PLUS__uAgZw==&source=srp
319,Account Manager,glidersoft,0 - 3 yrs,Not Mentioned,few days ago,Bengaluru / Bangalore,"sales team  ,  client relationships  ,  account management  ,  market  ,  saas  ,  build  ,  selling  ,  key accounts",https://www.timesjobs.com/job-detail/account-manager-glidersoft-bengaluru-bangalore-0-to-3-yrs-jobid-p5PIn2LhC__PLUS__ZzpSvf__PLUS__uAgZw==&source=srp
320,Account Manager,zones corporate solutions,5 - 7 yrs,Not Mentioned,few days ago,Bengaluru / Bangalore,"it field sales   ,   relationship management   ,   business development   ,   solution selling   ,   account management   ,  communication skills  ,  ites  ,  leave policy  ,  decision making  ,  compensation",https://www.timesjobs.com/job-detail/account-manager-zones-corporate-solutions-bengaluru-bangalore-5-to-7-yrs-jobid-UyrWAVnouX9zpSvf__PLUS__uAgZw==&source=srp
321,Account Manager,evolutionco digital &interactive consultancy pvt. ltd.,1 - 3 yrs,Not Mentioned,few days ago,Mumbai,"manager  ,  business sales  ,   understanding of new clients",https://www.timesjobs.com/job-detail/account-manager-evolutionco-digital-interactive-consultancy-pvt-ltd-mumbai-1-to-3-yrs-jobid-3XNyg41nLMFzpSvf__PLUS__uAgZw==&source=srp
322,Account Manager,pmc retail,3 - 7 yrs,Not Mentioned,6 days ago,Vadodara,"relationship building   ,   sales management   ,   communication skills   ,   commercial acumen   ,   crm tools proficiency   ,  reports  ,  forecasting  ,  budgeting  ,  excel  ,  accounts",https://www.timesjobs.com/job-detail/account-manager-pmc-retail-vadodara-3-to-7-yrs-jobid-Y1YU6tqt5__PLUS__JzpSvf__PLUS__uAgZw==&source=srp
323,Account Manager,BUSISOL SOURCING INDIA PVT. LTD,10 - 15 yrs,Not Mentioned,few days ago,"Mumbai,  Chennai","tds  ,  gst  ,  direct tax  ,  accounts manager  ,  ar  ,  closing  ,  accounts  ,  ca",https://www.timesjobs.com/job-detail/account-manager-busisol-sourcing-india-pvt-ltd-mumbai-chennai-10-to-15-yrs-jobid-3ZTgYHhXS7JzpSvf__PLUS__uAgZw==&source=srp
324,Account Manager,Geekay Infotech,2 - 5 yrs,Not Mentioned,a month ago,"Mumbai,  Ahmedabad","account management   ,   sales   ,   client relationships   ,   project management   ,   solution presentations    ,  cmo",https://www.timesjobs.com/job-detail/account-manager-geekay-infotech-mumbai-ahmedabad-2-to-5-yrs-jobid-KN__PLUS__zQy1pYrJzpSvf__PLUS__uAgZw==&source=srp
325,Account manager,BUSISOL SOURCING INDIA PVT. LTD,0 - 3 yrs,Not Mentioned,few days ago,Chennai,"accounts receivable  ,  accounts payable  ,  tds  ,  gst  ,  tax  ,  direct tax  ,  accounts manager  ,  general ledger  ,  tax audit  ,  reconciliation  ,  ar  ,  filing  ,  closing  ,  audit  ,  accounts  ,  finance manager  ,  ca",https://www.timesjobs.com/job-detail/account-manager-busisol-sourcing-india-pvt-ltd-chennai-0-to-3-yrs-jobid-Mi3bO8SUVpJzpSvf__PLUS__uAgZw==&source=srp
326,Account Manager,3D Engineering Automation LLP,4 - 5 yrs,Not Mentioned,few days ago,Pune,"techno-commercial  ,  presentation skills  ,  presales  ,  sales  ,  marketing  ,  commercial acumen  ,  lead generation",https://www.timesjobs.com/job-detail/account-manager-3d-engineering-automation-llp-pune-4-to-5-yrs-jobid-przMmnqXj2RzpSvf__PLUS__uAgZw==&source=srp
327,Account Manager :,digiarc solutions,3 - 5 yrs,Not Mentioned,few days ago,Mumbai,"ppc  ,  online marketing  ,  smo  ,  campaigns  ,  search engine optimization  ,  search engine marketing  ,  seo  ,  social media",https://www.timesjobs.com/job-detail/account-manager-digiarc-solutions-mumbai-3-to-5-yrs-jobid-YIt8lm8fctxzpSvf__PLUS__uAgZw==&source=srp
328,Account Manager,MARKIVIS,5 - 8 yrs,Not Mentioned,few days ago,Delhi,"reports  ,  gaap  ,  accounting  ,  reporting  ,  finance",https://www.timesjobs.com/job-detail/account-manager-markivis-delhi-5-to-8-yrs-jobid-ELIa60QrW25zpSvf__PLUS__uAgZw==&source=srp
329,Account Manager,"Times Business Solution
     (More Jobs)",2 - 7 yrs,Not Mentioned,a month ago,"Mumbai,  Navi Mumbai,  Thane","Business Development  ,  B2B sales  ,  Job Portal Selling  ,  Subscription Sales  ,  Sales  ,  Marketing",https://www.timesjobs.com/job-detail/account-manager-times-business-solution-mumbai-navi-mumbai-thane-2-to-7-yrs-jobid-jOxNUFMY__PLUS__i5zpSvf__PLUS__uAgZw==&source=srp
330,Account Manager,"om praksh
     (More Jobs)",10 - 15 yrs,Rs 8.00 - 16.00 Lacs p.a.,a month ago,Not specified,"Accounting  ,  Taxation  ,  Auditing  ,  Tds",https://www.timesjobs.com/job-detail/account-manager-sjc-consultancy-bengaluru-bangalore-delhi-ncr-hyderabad-secunderabad-kolkata-pune-10-to-15-yrs-jobid-hctbbwJj2LhzpSvf__PLUS__uAgZw==&source=srp
331,Account Manager / Sr. Account Manager,PR AGENCY,0 - 3 yrs,Not Mentioned,few days ago,Gurgaon,"innovation  ,  manager  ,  industry knowledge  ,  client relationships  ,  presentation  ,  marketing  ,  strategic thinking",https://www.timesjobs.com/job-detail/account-manager-sr-account-manager-pr-agency-gurgaon-0-to-3-yrs-jobid-x8g8mFYgmCJzpSvf__PLUS__uAgZw==&source=srp
332,SALES MANAGER  /  ACCOUNT MANAGER,neer interactive solutions,2 - 4 yrs,Not Mentioned,few days ago,Hyderabad/Secunderabad,"negotiator  ,  business development  ,  sales process  ,  managersales  ,  sales  ,  presentation  ,  sales manager  ,  negotiation  ,  competitor intelligence  ,  business operations  ,  manager  ,  client management  ,  account management  ,  marketing  ,  management  ,  build  ,  lead generation  ,  collaboration",https://www.timesjobs.com/job-detail/sales-manager-account-manager-neer-interactive-solutions-hyderabad-secunderabad-2-to-4-yrs-jobid-A7W__SLASH__RtsE719zpSvf__PLUS__uAgZw==&source=srp
333,"Key Account Manager ,  Sales",BUSISOL SOURCING INDIA PVT. LTD,8 - 12 yrs,Not Mentioned,few days ago,Mumbai,"Sales  ,  Marketing  ,  Account Manager",https://www.timesjobs.com/job-detail/key-account-manager-sales-busisol-sourcing-india-pvt-ltd-mumbai-8-to-12-yrs-jobid-sS9sS8OKLfJzpSvf__PLUS__uAgZw==&source=srp
334,Hiring For Account Manager,krazy mantra hr solutions,5 - 8 yrs,Not Mentioned,2 days ago,"Delhi,  Pune,  Delhi/NCR","account manager  ,   key account manager  ,   sales account manager  ,   crm software  ,   ms office    ,  presentation  ,  negotiation  ,  selling  ,  account management",https://www.timesjobs.com/job-detail/hiring-for-account-manager-krazy-mantra-hr-solutions-delhi-pune-delhi-ncr-5-to-8-yrs-jobid-ps2ANZC4YW5zpSvf__PLUS__uAgZw==&source=srp
335,Key Account Manager,"Vividhataa
     (More Jobs)",5 - 10 yrs,Not Mentioned,few days ago,Mumbai,"Key Account Manager  ,  SPSS  ,  SAS  ,  Power BI  ,  Tableau  ,  Data visualization  ,  Account manager  ,  senior account manager",https://www.timesjobs.com/job-detail/key-account-manager-vividhataa-mumbai-5-to-10-yrs-jobid-50ixjU8E0aZzpSvf__PLUS__uAgZw==&source=srp
336,Key Account Manager,BUSISOL SOURCING INDIA PVT. LTD,0 - 3 yrs,Not Mentioned,few days ago,Pune,"vendor development  ,  logistics  ,  Key Account Manager  ,  Audit",https://www.timesjobs.com/job-detail/key-account-manager-busisol-sourcing-india-pvt-ltd-pune-0-to-3-yrs-jobid-kBEIYeTmcJJzpSvf__PLUS__uAgZw==&source=srp
337,Ecommerce Account Manager,Onlinebecho Solutions,3 - 5 yrs,Not Mentioned,few days ago,Mumbai,"Ecommerce Account Manager   ,  Autdit  ,   Tally  ,   ERP  ,   Taxation",https://www.timesjobs.com/job-detail/ecommerce-account-manager-onlinebecho-solutions-mumbai-3-to-5-yrs-jobid-Aj1AwLDSb7FzpSvf__PLUS__uAgZw==&source=srp
338,Key Account Manager,"JobsPlan Dot Com
     (More Jobs)",6 - 11 yrs,Not Mentioned,few days ago,"Bengaluru / Bangalore,  Mumbai","Business Development  ,  ""Project sales""  ,  ""Sales""  ,  ""Key account manager""",https://www.timesjobs.com/job-detail/key-account-manager-jobsplan-dot-com-bengaluru-bangalore-mumbai-6-to-11-yrs-jobid-A5OPvTZAso1zpSvf__PLUS__uAgZw==&source=srp
339,Account Manager - Sales,NIPPON DATA SYSTEM,3 - 5 yrs,Not Mentioned,few days ago,Noida/Greater Noida,"relationship building  ,  smb  ,  sales account  ,  sales  ,  oem  ,  account mapping  ,  manager  ,  technical sales  ,  presentation skills  ,  creative thinking  ,  business planning  ,  cloud sales  ,  account management  ,  market  ,  consultative sales  ,  selling  ,  direct sales",https://www.timesjobs.com/job-detail/account-manager-sales-nippon-data-system-noida-greater-noida-3-to-5-yrs-jobid-Sd4PSwSpCKhzpSvf__PLUS__uAgZw==&source=srp
340,Associate Account Manager,ansysco anand,5 - 9 yrs,Not Mentioned,few days ago,Bengaluru / Bangalore,"territory sales management   ,   business development   ,   challenger selling   ,   forecasting revenue streams   ,   marketing programs   ,  sales goals  ,  product sales  ,  business growth  ,  innovation  ,  territory sales manager  ,  account management  ,  strategic direction  ,  channel partners  ,  medical devices  ,  build",https://www.timesjobs.com/job-detail/associate-account-manager-ansysco-anand-bengaluru-bangalore-5-to-9-yrs-jobid-Xuc__PLUS__XVaTuS9zpSvf__PLUS__uAgZw==&source=srp
341,Sr Big Data Software Engineer,Mindpower HR Solutions,8-13 Years,Not specified,3 days ago,Bengaluru / Bangalore,Spark,https://www.foundit.in/job/sr-big-data-software-engineer-mindpower-hr-solutions-bengaluru---bangalore-27850713
342,Urgent opening Software Engineer (Canada Australia),Company name confidential,2-11 Years,Not specified,a day ago,"Australia, Canada","IT, Hardware, Design Engineer, machineal engineer, Software Engineer, Software developer, Software programmer, Ui Ux Designer, Web Designer, Javascript, Flash, Dreamweaver, Xml, HTML, Devops Engineer",https://www.foundit.in/job/urgent-opening-software-engineer--canada-australia--company-name-confidential-australia--canada-27897155
343,Software Engineer In Abroad,Skywalk Visa Immigration Services LLP,5-10 Years,Not specified,7 hours ago,"Australia, Canada","IT, Software Design, Software Quality Assurance, Software Engineer, Software developer, Software Development, Programmer, Information Technology, Software Developerer",https://www.foundit.in/job/software-engineer-in-abroad-skywalk-visa-immigration-services-llp-australia--canada-20742841
344,Software Test Engineer Required in Canada under PR visa category.,Company name confidential,3-10 Years,Not specified,5 hours ago,Canada,"softwae, Software Test Engineer, Software Tester, Testing, Software Developer, Software Testing, Bug Tracking, Manual Testing, Automation testing, Software Quality Assurance",https://www.foundit.in/job/software-test-engineer-required-in-canada-under-pr-visa-category--company-name-confidential-canada-10400023
345,Software Engineer,Company name confidential,3-5 Years,Not specified,5 days ago,"Hyderabad / Secunderabad, Telangana, Pune",AZURE AD & AZURE LOGIC APPS,https://www.foundit.in/job/software-engineer-company-name-confidential-hyderabad---secunderabad--telangana--pune-27225904
346,Senior Software Engineer - Java Fullstack,Technomech Placements,4-9 Years,Not specified,12 hours ago,"Bengaluru / Bangalore, Pune","Java, J2EE, Core Java, Angularjs, react.js, Springboot, Hibernate, Typescript, Javascript, Jscript",https://www.foundit.in/job/senior-software-engineer---java-fullstack-technomech-placements-bengaluru---bangalore--pune-27930456
347,Urgent Job opening Software Engineer,Wider World Immigration Private Limited,2-12 Years,Not specified,a day ago,"Australia, Canada","Software Engineer, Senior Software Engineer, It Software",https://www.foundit.in/job/urgent-job-opening-software-engineer-wider-world-immigration-private-limited-australia--canada-20299152
348,Software Testing Engineer,A V Immigration And Careers Consultancy Private Limited,3-8 Years,Not specified,2 days ago,"Australia, Canada","Project Planning, automated tests, scalability testing, , Software Tester, Stress Testing, Test Scripts, Performance Testing, Functional Testing",https://www.foundit.in/job/software-testing-engineer-a-v-immigration-and-careers-consultancy-private-limited-australia--canada-27882490
349,Software Engineer/Developer,Nebulogic It Solution Private Limited,5-15 Years,Not specified,6 days ago,"Hyderabad / Secunderabad, Telangana","Java, Spring Boot, REST, Soap, Coding, Jpa, Hibernate, Web Services",https://www.foundit.in/job/software-engineer-developer-nebulogic-it-solution-private-limited-hyderabad---secunderabad--telangana-27749245
350,Software Test Engineer Required in Canada under PR visa category.,Company name confidential,3-10 Years,Not specified,6 days ago,Canada,"softwae, Software Test Engineer, Software Tester, Testing, Software Developer, Software Testing, Bug Tracking, Manual Testing, Automation testing, Software Quality Assurance",https://www.foundit.in/job/software-test-engineer-required-in-canada-under-pr-visa-category--company-name-confidential-canada-25408495
351,Software Test Engineer,Skywalk Visa Immigration Services LLP,4-14 Years,Not specified,7 hours ago,Canada,"Software Tester, Software Testing, Testing, Quality",https://www.foundit.in/job/software-test-engineer-skywalk-visa-immigration-services-llp-canada-21101478
352,Software Engineer,Company name confidential,3-5 Years,Not specified,5 days ago,"Hyderabad / Secunderabad, Telangana, Pune",AZURE AD & AZURE LOGIC APPS,https://www.foundit.in/job/software-engineer-company-name-confidential-hyderabad---secunderabad--telangana--pune-27225902
353,Urgent Job opening Software Engineer,Wider World Immigration Private Limited,2-12 Years,Not specified,a day ago,"Australia, Canada","Software Engineer, Senior Software Engineer, It Software",https://www.foundit.in/job/urgent-job-opening-software-engineer-wider-world-immigration-private-limited-australia--canada-25158717
354,Sr Software Engineer,Exor India Pvt Ltd,2-5 Years,Not specified,a day ago,Cochin / Kochi / Ernakulam,"C++, Qt, Linux",https://www.foundit.in/job/sr-software-engineer-exor-india-pvt-ltd-cochin---kochi---ernakulam-27906491
355,Software Testing Engineer,Roundworld Immigration Private Limited,2-10 Years,Not specified,3 days ago,"Australia, Canada","IT, Software Test Engineer, Testing Engineer, IT Test Engineer, Software Engineer, Software programmer, Programmer, Senior Software Engineer, Software developer, Software Testing, Manual Testing, Software Tester",https://www.foundit.in/job/software-testing-engineer-roundworld-immigration-private-limited-australia--canada-13088777
356,Senior Data Scientist - GBS IND,Bank of America,12-16 Years,Not specified,4 days ago,"Hyderabad / Secunderabad, Telangana, India","vscode, Teradata, Latex, oracle, python, Tableau, hadoop, Sql, Excel",https://www.foundit.in/job/senior-data-scientist---gbs-ind-bank-of-america-hyderabad---secunderabad--telangana--india-27845454
357,Data Scientist II - GBS IND,Bank of America,9-12 Years,Not specified,4 days ago,"Hyderabad / Secunderabad, Telangana, India","project management, basics of climate risk, basics of finance, generative ai, r, Optimization, oracle, python, Alteryx, Data Scraping, Sql, Nlp, Tableau, automation, Excel",https://www.foundit.in/job/data-scientist-ii---gbs-ind-bank-of-america-hyderabad---secunderabad--telangana--india-27845458
358,"Staff Data Scientist, Product Support Platform",Google,3-10 Years,Not specified,5 days ago,"Hyderabad / Secunderabad, Telangana, India","Presentation, Modeling, R, experimentation, communication, model evaluation, product management, Data Analysis, causal inference, Metrics, People Management, Sql, data mining, Python",https://www.foundit.in/job/staff-data-scientist--product-support-platform-google-hyderabad---secunderabad--telangana--india-27788634
359,Data Scientist I,Urban Company,1-3 Years,Not specified,4 days ago,"Gurgaon / Gurugram, India","trees, Gunicorn, Model Deployment Frameworks, Cloud computing tools, Sagemaker, GLM/Regression, Boosting, Neural Networks, Random Forest, Sql, Deep Learning, Tensorflow, Pytorch, Flask, Python",https://www.foundit.in/job/data-scientist-i-urban-company-gurgaon---gurugram--india-27848249
360,"Lead Consultant- Data Scientist, Analytics (Manager)!",Genpact,0-2 Years,Not specified,a day ago,Bengaluru / Bangalore,"AI/ML, LSTM, R, Svm, Deep Learning, Cnn, Neural Networks, Random Forest, Python, Decision Tree, Nlp, Rnn, Naive Bayes, Spark",https://www.foundit.in/job/lead-consultant--data-scientist--analytics--manager---genpact-bengaluru---bangalore-27927589
361,Data Scientist,Full Value Technologies Private Limited,3-7 Years,Not specified,2 days ago,Mumbai,"Python Scripting, Nlp, Sql, Spark, Data Structures, Algorithms, Multithreading, Design Patterns",https://www.foundit.in/job/data-scientist-full-value-technologies-private-limited-mumbai-27881788
362,"Data Scientist, University Graduate, PhD, 2024",Google,0-2 Years,Not specified,2 days ago,"Bengaluru / Bangalore, India","R, Data Analysis, statistical software, Python, SAS, Machine Learning",https://www.foundit.in/job/data-scientist--university-graduate--phd--2024-google-bengaluru---bangalore--india-27886953
363,Data Scientist,Skywalk Visa Immigration Services LLP,2-7 Years,Not specified,6 days ago,"New Zealand, Singapore",Data Scientist,https://www.foundit.in/job/data-scientist-skywalk-visa-immigration-services-llp-new-zealand--singapore-23956642
